Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,87.86,,34650.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058201001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058202001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,2,88.04,,70380.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058203001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058204001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058205001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058206001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058207001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,1,88.04,,35190.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058208001,
20260518,XOB8083,F,TFEX,SVF,Jun 26 ,,,,20260514,S,2,88.04,,70380.00,0.00,,76.31,THB,,SMCTFEX_IFSC,3000.00000,20260514F058209001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.82,,54660.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058237001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,86.82,,27330.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058238001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.91,,55200.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058234001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.94,,55380.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058233001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.95,,55440.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058235001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.95,,55440.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058239001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,86.96,,27750.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058240001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.96,,55500.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058241001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.96,,55500.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058242001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.96,,55500.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058243001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.96,,55500.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058244001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.97,,55560.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058246001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.97,,55560.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058247001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,86.98,,27810.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058245001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.98,,55620.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058248001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.99,,55680.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058236001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,1,86.99,,27840.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058250001,
20260518,XOB8083,F,TFEX,SVF,Sep 26 ,,,,20260514,S,2,86.99,,55680.00,0.00,,77.71,THB,,SMCTFEX_IFSC,3000.00000,20260514F058251001,
