Report_Date,Client_No,Com_Type,Exch_Cd,Com_cd,Contract_Month,Strike_Price,Call_Put,Val_Date,Trade_Date,Buy_Sell,Traded_Qty,Traded_Price,Traded_Premium,Unrealised_pl_value,Nett_Option_Value,Cumulative_Swap,Settlement_Price,Settle_Curr_Cd,Org_Val_Date,User_Id,Tick_Value,CQ_Ord_No,Swap_Pt
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.00,,30.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056015001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.00,,30.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056022001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.00,,30.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056035001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.10,,31.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056033001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.20,,32.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056021001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.20,,32.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056032001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.40,,34.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056014001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.40,,34.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056036001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.70,,37.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056037001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.80,,38.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056019001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.80,,38.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056038001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.90,,39.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056025001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4561.90,,39.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F056039001,
20260518,XOF8003,F,COMEX,MGC,Jun 26 ,,,,20260518,S,1,4562.00,,40.00,0.00,,4558,USD,,SMCTFEX_IFSC,10.00000,20260518F055998001,
